timestamp,uri,x,y,z,vx,vy,vz,batteryV,battery%
==========================================
date: 2025-05-10
time: 20:55:28
distance: 2.0
velocity: 1.0
horizontalSeparation: 1.0
verticalSeparation: 0.25
heightAboveDefault: 0
trial: 2
==========================================
32828,radio://0/60/2M/E7E7E7E7E8,-1.5164483785629272,0.012657874263823032,0.5052295923233032,0.09503173828125,-0.03948974609375,-0.0638427734375,3.0879766941070557,10.0
32928,radio://0/60/2M/E7E7E7E7E8,-1.4914765357971191,0.007120499853044748,0.49589139223098755,0.351806640625,-0.0670166015625,-0.08599853515625,3.066862106323242,10.0
33028,radio://0/60/2M/E7E7E7E7E8,-1.4407778978347778,-0.0024636266753077507,0.4873104989528656,0.63720703125,-0.113037109375,-0.07421875,3.045747756958008,10.0
33128,radio://0/60/2M/E7E7E7E7E8,-1.3636075258255005,-0.014781360514461994,0.48539143800735474,0.8955078125,-0.12322998046875,0.007266998291015625,3.0879766941070557,10.0
33228,radio://0/60/2M/E7E7E7E7E8,-1.2700576782226562,-0.02879517897963524,0.4944877326488495,1.021484375,-0.1341552734375,0.11700439453125,3.135483980178833,10.0
33328,radio://0/60/2M/E7E7E7E7E8,-1.1698235273361206,-0.042456407099962234,0.511528491973877,1.05859375,-0.125732421875,0.1630859375,3.2041056156158447,10.0
33428,radio://0/60/2M/E7E7E7E7E8,-1.0688958168029785,-0.05179609730839729,0.5292453169822693,1.0458984375,-0.0755615234375,0.1531982421875,3.2885630130767822,10.0
33528,radio://0/60/2M/E7E7E7E7E8,-0.9693195223808289,-0.05486595630645752,0.5427714586257935,1.0224609375,-0.01395416259765625,0.0919189453125,3.278005838394165,10.0
33628,radio://0/60/2M/E7E7E7E7E8,-0.8722135424613953,-0.0524015948176384,0.5486587285995483,0.998046875,0.0224609375,0.01287841796875,3.225219964981079,10.0
33728,radio://0/60/2M/E7E7E7E7E8,-0.7762786149978638,-0.046179093420505524,0.5482075810432434,0.98486328125,0.04559326171875,-0.03875732421875,3.14604115486145,10.0
33828,radio://0/60/2M/E7E7E7E7E8,-0.6798581480979919,-0.038578763604164124,0.544660747051239,0.97802734375,0.051055908203125,-0.04925537109375,3.14604115486145,10.0
33928,radio://0/60/2M/E7E7E7E7E8,-0.5846893191337585,-0.03090941719710827,0.5424482822418213,0.9765625,0.0452880859375,-0.03265380859375,3.1407625675201416,10.0
34028,radio://0/60/2M/E7E7E7E7E8,-0.4866310954093933,-0.02385946735739708,0.5406238436698914,0.98486328125,0.034149169921875,-0.0193328857421875,3.1565983295440674,10.0
34128,radio://0/60/2M/E7E7E7E7E8,-0.38231128454208374,-0.016976922750473022,0.543414294719696,1.0166015625,0.09173583984375,0.0024318695068359375,3.172434091567993,10.0
34228,radio://0/60/2M/E7E7E7E7E8,-0.28344962000846863,-0.011596591211855412,0.5406869649887085,1.021484375,0.0823974609375,-0.01134490966796875,3.161876916885376,10.0
34328,radio://0/60/2M/E7E7E7E7E8,-0.18252678215503693,-0.0068895211443305016,0.5370365381240845,1.025390625,0.07373046875,-0.019561767578125,3.161876916885376,10.0
34428,radio://0/60/2M/E7E7E7E7E8,-0.08095765113830566,-0.003541787853464484,0.5325222611427307,1.025390625,0.065185546875,-0.02655029296875,3.151319742202759,10.0
34528,radio://0/60/2M/E7E7E7E7E8,0.020484261214733124,-0.0011125520104542375,0.5277398824691772,1.0205078125,0.060302734375,-0.0247039794921875,3.1407625675201416,10.0
34628,radio://0/60/2M/E7E7E7E7E8,0.12151321768760681,6.403593579307199e-05,0.5237141251564026,1.0146484375,0.06378173828125,-0.0164642333984375,3.14604115486145,10.0
