timestamp,uri,x,y,z,vx,vy,vz,batteryV,battery%
==========================================
date: 2025-05-12
time: 17:42:30
distance: 2.0
velocity: 0.5
horizontalSeparation: 1.0
heightAboveDefault: 0
trial: 1
==========================================
60933,radio://0/60/2M/E7E7E7E7E8,-1.506358027458191,0.007311766501516104,0.5211399793624878,0.01166534423828125,0.09027099609375,-0.042877197265625,3.526099681854248,10.0
61033,radio://0/60/2M/E7E7E7E7E8,-1.4956495761871338,0.015353375114500523,0.5172075629234314,0.16162109375,0.0679931640625,-0.031829833984375,3.5472140312194824,10.0
61133,radio://0/60/2M/E7E7E7E7E8,-1.4741690158843994,0.019642803817987442,0.5157233476638794,0.297607421875,0.0298919677734375,-0.005767822265625,3.541935443878174,10.0
61233,radio://0/60/2M/E7E7E7E7E8,-1.4341384172439575,0.020080585032701492,0.5182725191116333,0.435302734375,-0.01175689697265625,0.0248260498046875,3.6000001430511475,10.0
61333,radio://0/60/2M/E7E7E7E7E8,-1.3899353742599487,0.017015989869832993,0.5227576494216919,0.49951171875,-0.041168212890625,0.06610107421875,3.642228841781616,10.0
61433,radio://0/60/2M/E7E7E7E7E8,-1.3411436080932617,0.009995435364544392,0.5309745073318481,0.52197265625,-0.07171630859375,0.096923828125,3.668621778488159,10.0
61533,radio://0/60/2M/E7E7E7E7E8,-1.2929863929748535,0.0007525831460952759,0.5389863848686218,0.5146484375,-0.09320068359375,0.0657958984375,3.6739003658294678,10.0
61633,radio://0/60/2M/E7E7E7E7E8,-1.247747778892517,-0.009948487393558025,0.5444682240486145,0.486328125,-0.08819580078125,0.052642822265625,3.658064603805542,10.0
61733,radio://0/60/2M/E7E7E7E7E8,-1.2053544521331787,-0.019999265670776367,0.5492571592330933,0.4609375,-0.0672607421875,0.04217529296875,3.647507429122925,10.0
61833,radio://0/60/2M/E7E7E7E7E8,-1.1630874872207642,-0.027134213596582413,0.5510528683662415,0.463623046875,-0.038482666015625,0.01462554931640625,3.6527860164642334,10.0
61933,radio://0/60/2M/E7E7E7E7E8,-1.1210699081420898,-0.03262599930167198,0.5505587458610535,0.463134765625,-0.0296630859375,-0.01279449462890625,3.6263930797576904,10.0
62033,radio://0/60/2M/E7E7E7E7E8,-1.078217625617981,-0.03621913120150566,0.548141598701477,0.4755859375,-0.01294708251953125,-0.03131103515625,3.594721555709839,10.0
62133,radio://0/60/2M/E7E7E7E7E8,-1.032498836517334,-0.03835098072886467,0.542868435382843,0.488525390625,-0.00878143310546875,-0.05596923828125,3.5736072063446045,10.0
62233,radio://0/60/2M/E7E7E7E7E8,-0.9845111966133118,-0.03837266191840172,0.5367773175239563,0.499267578125,0.0018978118896484375,-0.061431884765625,3.552492618560791,10.0
