timestamp,uri,x,y,z,vx,vy,vz,batteryV,battery%
==========================================
date: 2025-05-12
time: 19:53:46
distance: 2.25
velocity: 1.0
horizontalSeparation: 0.75
heightAboveDefault: 0.25
trial: 1
==========================================
35467,radio://1/80/2M/E7E7E7E7E4,-0.5035011172294617,0.05203849449753761,0.7719871997833252,0.03875732421875,-0.031219482421875,0.003173828125,3.373020648956299,10.0
35567,radio://1/80/2M/E7E7E7E7E4,-0.485733300447464,0.05398712307214737,0.769222617149353,0.266845703125,-0.00946044921875,-0.0285797119140625,3.357184886932373,10.0
35667,radio://1/80/2M/E7E7E7E7E4,-0.4457297921180725,0.05891065299510956,0.7628929615020752,0.5341796875,0.0184326171875,-0.05816650390625,3.3624634742736816,10.0
35767,radio://1/80/2M/E7E7E7E7E4,-0.3809242844581604,0.06573622673749924,0.7562415599822998,0.7841796875,0.039794921875,-0.05511474609375,3.346627712249756,10.0
35867,radio://1/80/2M/E7E7E7E7E4,-0.2978367805480957,0.07361237704753876,0.7520008683204651,0.94970703125,0.04913330078125,-0.0236358642578125,3.346627712249756,10.0
35967,radio://1/80/2M/E7E7E7E7E4,-0.20440790057182312,0.07976147532463074,0.7519321441650391,1.021484375,0.046417236328125,0.0194549560546875,3.357184886932373,10.0
36067,radio://1/80/2M/E7E7E7E7E4,-0.10765660554170609,0.08393062651157379,0.7563881278038025,1.02734375,0.03887939453125,0.05224609375,3.3782992362976074,10.0
36167,radio://1/80/2M/E7E7E7E7E4,-0.01250564306974411,0.08554917573928833,0.7616197466850281,0.99853515625,0.031463623046875,0.057647705078125,3.383577823638916,10.0
36267,radio://1/80/2M/E7E7E7E7E4,0.08001904934644699,0.08494506776332855,0.766487181186676,0.9638671875,0.028594970703125,0.045166015625,3.383577823638916,10.0
36366,radio://1/80/2M/E7E7E7E7E4,0.16865399479866028,0.08868010342121124,0.7699459791183472,0.927734375,0.1053466796875,0.034912109375,3.3888564109802246,10.0
36466,radio://1/80/2M/E7E7E7E7E4,0.25769200921058655,0.08262539654970169,0.7709639072418213,0.92333984375,0.025054931640625,0.01514434814453125,3.394134998321533,10.0
36567,radio://1/80/2M/E7E7E7E7E4,0.3481405973434448,0.07420022785663605,0.7703329920768738,0.9365234375,-0.033782958984375,0.00048279762268066406,3.383577823638916,10.0
36667,radio://1/80/2M/E7E7E7E7E4,0.44016411900520325,0.06307338923215866,0.7681049108505249,0.953125,-0.069091796875,-0.00786590576171875,3.383577823638916,10.0
36766,radio://1/80/2M/E7E7E7E7E4,0.5336519479751587,0.052902866154909134,0.7661451101303101,0.96533203125,-0.07080078125,-0.003627777099609375,3.3888564109802246,10.0
36866,radio://1/80/2M/E7E7E7E7E4,0.6335065960884094,0.04571404680609703,0.7674238085746765,0.98388671875,-0.048675537109375,0.015228271484375,3.3888564109802246,10.0
36968,radio://1/80/2M/E7E7E7E7E4,0.7284365296363831,0.040601421147584915,0.7630482912063599,0.984375,-0.0290374755859375,-0.0003402233123779297,3.383577823638916,10.0
37068,radio://1/80/2M/E7E7E7E7E4,0.8175085783004761,0.03877568244934082,0.7641132473945618,0.9951171875,-0.0095672607421875,0.0167083740234375,3.3888564109802246,10.0
37168,radio://1/80/2M/E7E7E7E7E4,0.9160718321800232,0.039046481251716614,0.763754665851593,0.99853515625,0.006984710693359375,0.0206298828125,3.383577823638916,10.0
37268,radio://1/80/2M/E7E7E7E7E4,1.0151355266571045,0.04114482179284096,0.7639902830123901,1.0009765625,0.0187225341796875,0.02764892578125,3.3782992362976074,10.0
37368,radio://1/80/2M/E7E7E7E7E4,1.1142407655715942,0.04469747468829155,0.7649669051170349,0.99951171875,0.0208282470703125,0.040771484375,3.3782992362976074,10.0
37467,radio://1/80/2M/E7E7E7E7E4,1.2132585048675537,0.048074446618556976,0.7666962146759033,0.99658203125,0.018829345703125,0.044921875,3.3888564109802246,10.0
37566,radio://1/80/2M/E7E7E7E7E4,1.3140760660171509,0.05167218670248985,0.7698098421096802,0.98193359375,0.0163421630859375,0.05078125,3.3782992362976074,10.0
