timestamp,uri,x,y,z,vx,vy,vz,battery
==========================================
date: 2025-05-09
time: 16:26:59
distance: 2.0
velocity: 0.5
horizontalSeparation: 1.0
heightAboveDefault: 0.25
trial: 0
==========================================
166198,radio://0/60/2M/E7E7E7E7E8,-0.5032510757446289,0.02523554302752018,0.7993210554122925,-0.01520538330078125,-0.01387786865234375,0.00283050537109375,3.489149570465088
166298,radio://0/60/2M/E7E7E7E7E8,-0.504665195941925,0.023393958806991577,0.7978817224502563,-0.0182037353515625,-0.0167388916015625,0.0006918907165527344,3.4944281578063965
166398,radio://0/60/2M/E7E7E7E7E8,-0.507095217704773,0.02171672135591507,0.7970438599586487,-0.0225067138671875,-0.01568603515625,-0.0014066696166992188,3.4944281578063965
166498,radio://0/60/2M/E7E7E7E7E8,-0.5093342065811157,0.019888369366526604,0.7957906723022461,-0.0213775634765625,-0.060394287109375,-0.004398345947265625,3.489149570465088
166598,radio://0/60/2M/E7E7E7E7E8,-0.5114030241966248,0.01789936050772667,0.7949133515357971,-0.0169677734375,-0.048095703125,-0.0059661865234375,3.489149570465088
166698,radio://0/60/2M/E7E7E7E7E8,-0.5133339762687683,0.016558129340410233,0.7948641777038574,-0.0098419189453125,-0.037811279296875,0.000385284423828125,3.489149570465088
166798,radio://0/60/2M/E7E7E7E7E8,-0.5138353705406189,0.015667030587792397,0.7946664690971375,0.004116058349609375,-0.0305633544921875,0.0010519027709960938,3.489149570465088
166898,radio://0/60/2M/E7E7E7E7E8,-0.5133351683616638,0.015211127698421478,0.7945897579193115,0.0222015380859375,-0.0267791748046875,0.0014200210571289062,3.489149570465088
166998,radio://0/60/2M/E7E7E7E7E8,-0.5098859667778015,0.015277281403541565,0.7934830188751221,0.054412841796875,-0.0239410400390625,-0.00146484375,3.489149570465088
167098,radio://0/60/2M/E7E7E7E7E8,-0.5030046105384827,0.015437687747180462,0.7933339476585388,0.097412109375,-0.021697998046875,0.0034427642822265625,3.489149570465088
167198,radio://0/60/2M/E7E7E7E7E8,-0.4910762906074524,0.016422729939222336,0.7924597859382629,0.1519775390625,-0.01468658447265625,-0.0006613731384277344,3.489149570465088
167298,radio://0/60/2M/E7E7E7E7E8,-0.4735695421695709,0.018064530566334724,0.7918311357498169,0.2144775390625,-0.009246826171875,0.00287628173828125,3.489149570465088
167398,radio://0/60/2M/E7E7E7E7E8,-0.4504532814025879,0.01959194801747799,0.7910657525062561,0.27880859375,-0.01007080078125,-0.0045318603515625,3.489149570465088
167498,radio://0/60/2M/E7E7E7E7E8,-0.4196219742298126,0.020981771871447563,0.7902414798736572,0.355224609375,-0.011077880859375,-0.006671905517578125,3.489149570465088
167598,radio://0/60/2M/E7E7E7E7E8,-0.3805316984653473,0.02132670022547245,0.7879163026809692,0.43505859375,-0.004291534423828125,-0.00939178466796875,3.489149570465088
167698,radio://0/60/2M/E7E7E7E7E8,-0.3355385959148407,0.019297150894999504,0.7857738137245178,0.51318359375,-0.0374755859375,-0.0172576904296875,3.4838709831237793
167798,radio://0/60/2M/E7E7E7E7E8,-0.2827962636947632,0.015325327403843403,0.7834095358848572,0.60107421875,-0.0562744140625,-0.0236968994140625,3.4838709831237793
167898,radio://0/60/2M/E7E7E7E7E8,-0.22076238691806793,0.010712466202676296,0.7812713980674744,0.69677734375,-0.0513916015625,-0.0199737548828125,3.4838709831237793
167998,radio://0/60/2M/E7E7E7E7E8,-0.14908412098884583,0.0073540047742426395,0.7801428437232971,0.79345703125,-0.0294647216796875,-0.01445770263671875,3.4838709831237793
168098,radio://0/60/2M/E7E7E7E7E8,-0.06804070621728897,0.007075204513967037,0.7793053984642029,0.88525390625,0.0090179443359375,-8.046627044677734e-05,3.489149570465088
168198,radio://0/60/2M/E7E7E7E7E8,0.02052009478211403,0.009618124924600124,0.7797104120254517,0.96044921875,0.039398193359375,-0.0019779205322265625,3.489149570465088
168298,radio://0/60/2M/E7E7E7E7E8,0.1159609779715538,0.014077876694500446,0.7803794741630554,1.021484375,0.06134033203125,0.01186370849609375,3.489149570465088
168398,radio://0/60/2M/E7E7E7E7E8,0.21614199876785278,0.019423458725214005,0.7812075018882751,1.0576171875,0.07232666015625,0.0087432861328125,3.4944281578063965
168498,radio://0/60/2M/E7E7E7E7E8,0.31753700971603394,0.02357868291437626,0.7815012335777283,1.06640625,0.0670166015625,0.003154754638671875,3.4838709831237793
168598,radio://0/60/2M/E7E7E7E7E8,0.42011669278144836,0.025347435846924782,0.7819724678993225,1.068359375,0.0577392578125,0.00946807861328125,3.489149570465088
168698,radio://0/60/2M/E7E7E7E7E8,0.5269717574119568,0.027017157524824142,0.7844087481498718,1.072265625,0.18310546875,0.0095062255859375,3.489149570465088
168798,radio://0/60/2M/E7E7E7E7E8,0.6183287501335144,0.02305702306330204,0.7826329469680786,1.052734375,0.16552734375,0.0036525726318359375,3.4838709831237793
168898,radio://0/60/2M/E7E7E7E7E8,0.7215464115142822,0.02080353908240795,0.7823924422264099,1.0498046875,0.0601806640625,0.0223236083984375,3.4944281578063965
168998,radio://0/60/2M/E7E7E7E7E8,0.8222880363464355,0.01133675966411829,0.7803965210914612,1.029296875,-0.04974365234375,0.01445770263671875,3.4944281578063965
169098,radio://0/60/2M/E7E7E7E7E8,0.9209505319595337,-0.0025108244735747576,0.7781270146369934,0.99560546875,-0.11688232421875,0.003124237060546875,3.4838709831237793
169198,radio://0/60/2M/E7E7E7E7E8,1.0153570175170898,-0.01805776357650757,0.7753587961196899,0.94189453125,-0.1356201171875,0.00013208389282226562,3.4838709831237793
169298,radio://0/60/2M/E7E7E7E7E8,1.1040242910385132,-0.03157024085521698,0.7731958031654358,0.8681640625,-0.1097412109375,0.011749267578125,3.489149570465088
169398,radio://0/60/2M/E7E7E7E7E8,1.1851327419281006,-0.03987790644168854,0.7714943885803223,0.7822265625,-0.0570068359375,0.01105499267578125,3.4838709831237793
169498,radio://0/60/2M/E7E7E7E7E8,1.2585327625274658,-0.04198881611227989,0.7700652480125427,0.68798828125,-0.001407623291015625,0.01111602783203125,3.4838709831237793
169598,radio://0/60/2M/E7E7E7E7E8,1.3290284872055054,-0.03887359797954559,0.7676720023155212,0.580078125,0.044036865234375,0.004444122314453125,3.4838709831237793
169698,radio://0/60/2M/E7E7E7E7E8,1.383239984512329,-0.03251447156071663,0.7650040984153748,0.48046875,0.06817626953125,0.002895355224609375,3.473313808441162
169798,radio://0/60/2M/E7E7E7E7E8,1.4254230260849,-0.024780243635177612,0.7631469368934631,0.395263671875,0.0750732421875,0.00809478759765625,3.473313808441162
169898,radio://0/60/2M/E7E7E7E7E8,1.4651325941085815,-0.015828249976038933,0.7616062760353088,0.308349609375,0.067138671875,0.01232147216796875,3.4680352210998535
169998,radio://0/60/2M/E7E7E7E7E8,1.4967341423034668,-0.007928636856377125,0.7605329751968384,0.22998046875,0.053466796875,0.0134124755859375,3.4680352210998535
170098,radio://0/60/2M/E7E7E7E7E8,1.5219104290008545,-0.0008631120435893536,0.7597626447677612,0.1636962890625,0.040985107421875,0.01678466796875,3.473313808441162
170198,radio://0/60/2M/E7E7E7E7E8,1.5406856536865234,0.004980996251106262,0.7592371702194214,0.10577392578125,0.028900146484375,0.00809478759765625,3.4680352210998535
170298,radio://0/60/2M/E7E7E7E7E8,1.5542165040969849,0.010177096351981163,0.7592236399650574,0.05462646484375,0.018218994140625,0.015289306640625,3.462756633758545
170398,radio://0/60/2M/E7E7E7E7E8,1.5629159212112427,0.014196693897247314,0.7601712346076965,0.01189422607421875,0.00868988037109375,0.022216796875,3.4680352210998535
170498,radio://0/60/2M/E7E7E7E7E8,1.5674718618392944,0.01756458356976509,0.7613729238510132,-0.021087646484375,0.0011272430419921875,0.03515625,3.473313808441162
170598,radio://0/60/2M/E7E7E7E7E8,1.5686426162719727,0.020621277391910553,0.7622610330581665,-0.045501708984375,-0.0029926300048828125,0.0299072265625,3.473313808441162
