timestamp,uri,x,y,z,vx,vy,vz,battery
==========================================
date: 2025-05-08
time: 13:45:44
distance: 1.0
velocity: 0.2
horizontalSeparation: 1.5
verticalSeparation: 0
==========================================
1546376,radio://0/60/2M/E7E7E7E7E6,-0.5937972664833069,-0.11227799206972122,-0.002135310787707567,-0.006069183349609375,0.0028781890869140625,-0.01061248779296875,3.7055718898773193
1546476,radio://0/60/2M/E7E7E7E7E6,-0.5936577916145325,-0.11229002475738525,-0.0019944084342569113,-0.005725860595703125,0.0031909942626953125,-0.0100250244140625,3.7055718898773193
1546576,radio://0/60/2M/E7E7E7E7E6,-0.5933843851089478,-0.11226079612970352,-0.0019132081652060151,-0.005146026611328125,0.0020618438720703125,-0.00959014892578125,3.7055718898773193
1546676,radio://0/60/2M/E7E7E7E7E6,-0.5936610698699951,-0.11223673075437546,-0.0019637243822216988,-0.0056915283203125,0.0019245147705078125,-0.00887298583984375,3.7055718898773193
1546776,radio://0/60/2M/E7E7E7E7E6,-0.5939301252365112,-0.11227044463157654,-0.002028675517067313,-0.006839752197265625,0.002841949462890625,-0.00925445556640625,3.7055718898773193
1546876,radio://0/60/2M/E7E7E7E7E6,-0.5934802293777466,-0.11233770102262497,-0.0019199769012629986,-0.004474639892578125,0.0033016204833984375,-0.009033203125,3.7055718898773193
1546976,radio://0/60/2M/E7E7E7E7E6,-0.5935641527175903,-0.11236637830734253,-0.002271008677780628,-0.005214691162109375,0.003337860107421875,-0.01104736328125,3.7055718898773193
1547076,radio://0/60/2M/E7E7E7E7E6,-0.5937042832374573,-0.11217978596687317,-0.0018196947639808059,-0.005218505859375,0.00449371337890625,-0.0088348388671875,3.7055718898773193
1547176,radio://0/60/2M/E7E7E7E7E6,-0.5936148762702942,-0.11225351691246033,-0.0017777449684217572,-0.004817962646484375,0.004764556884765625,-0.00894927978515625,3.7055718898773193
1547276,radio://0/60/2M/E7E7E7E7E6,-0.593421459197998,-0.11267377436161041,-0.0019825538620352745,-0.004123687744140625,0.001926422119140625,-0.00922393798828125,3.7055718898773193
1547376,radio://0/60/2M/E7E7E7E7E6,-0.5934792160987854,-0.11231554299592972,-0.0019081057980656624,-0.0045318603515625,0.002105712890625,-0.00933837890625,3.7055718898773193
1547476,radio://0/60/2M/E7E7E7E7E6,-0.5934048295021057,-0.11230696737766266,-0.0020778293255716562,-0.00424957275390625,0.0022678375244140625,-0.00933837890625,3.7055718898773193
1547576,radio://0/60/2M/E7E7E7E7E6,-0.5935401320457458,-0.11233314126729965,-0.0018818860407918692,-0.00464630126953125,0.0017604827880859375,-0.0081329345703125,3.7055718898773193
1547676,radio://0/60/2M/E7E7E7E7E6,-0.5936369895935059,-0.11231440305709839,-0.0019760983996093273,-0.005008697509765625,0.001953125,-0.00908660888671875,3.7055718898773193
1547776,radio://0/60/2M/E7E7E7E7E6,-0.5935065746307373,-0.1122765988111496,-0.0021530117373913527,-0.004932403564453125,0.0017452239990234375,-0.01021575927734375,3.7055718898773193
1547876,radio://0/60/2M/E7E7E7E7E6,-0.5938120484352112,-0.11229294538497925,-0.001886262558400631,-0.006038665771484375,0.0015716552734375,-0.0089111328125,3.7055718898773193
1547976,radio://0/60/2M/E7E7E7E7E6,-0.5938085317611694,-0.11216748505830765,-0.0019245471339672804,-0.005458831787109375,0.0024509429931640625,-0.00907135009765625,3.7055718898773193
1548076,radio://0/60/2M/E7E7E7E7E6,-0.5938157439231873,-0.11225656419992447,-0.0021768452133983374,-0.0057220458984375,0.0022335052490234375,-0.010101318359375,3.7055718898773193
1548176,radio://0/60/2M/E7E7E7E7E6,-0.593585729598999,-0.11225968599319458,-0.0020988036412745714,-0.00522613525390625,0.0019779205322265625,-0.00980377197265625,3.7055718898773193
1548276,radio://0/60/2M/E7E7E7E7E6,-0.5937173962593079,-0.11224646121263504,-0.0018416320672258735,-0.0053863525390625,0.0013875961303710938,-0.0090789794921875,3.7055718898773193
1548376,radio://0/60/2M/E7E7E7E7E6,-0.59358811378479,-0.1123553141951561,-0.0021556741558015347,-0.005641937255859375,-0.00310516357421875,-0.0087738037109375,3.7055718898773193
