timestamp,uri,x,y,z,vx,vy,vz,batteryV,battery%
==========================================
date: 2025-05-12
time: 17:20:30
distance: 2.0
velocity: 1.0
horizontalSeparation: 1.0
heightAboveDefault: 0.5
trial: 2
==========================================
30167,radio://1/80/2M/E7E7E7E7E4,-0.4950486421585083,0.002205498982220888,1.0255759954452515,0.051483154296875,0.00738525390625,-0.01458740234375,3.135483980178833,10.0
30267,radio://1/80/2M/E7E7E7E7E4,-0.47529420256614685,0.0026980044785887003,1.0224086046218872,0.28857421875,0.00013494491577148438,-0.033355712890625,3.2199413776397705,10.0
30367,radio://1/80/2M/E7E7E7E7E4,-0.4322424829006195,0.003006360959261656,1.016865611076355,0.56689453125,-0.008392333984375,-0.060821533203125,3.214662790298462,10.0
30467,radio://1/80/2M/E7E7E7E7E4,-0.36573854088783264,0.001051977975293994,1.0102486610412598,0.80712890625,-0.0223388671875,-0.06378173828125,3.198827028274536,10.0
30567,radio://1/80/2M/E7E7E7E7E4,-0.28147974610328674,-0.0019335700199007988,1.0059806108474731,0.9677734375,-0.0298004150390625,-0.031463623046875,3.2041056156158447,10.0
30667,radio://1/80/2M/E7E7E7E7E4,-0.18792933225631714,-0.005638919770717621,1.0051220655441284,1.029296875,-0.025665283203125,-0.0022068023681640625,3.2199413776397705,10.0
30767,radio://1/80/2M/E7E7E7E7E4,-0.09245229512453079,-0.008535307832062244,1.0068711042404175,1.0244140625,-0.014862060546875,0.019195556640625,3.214662790298462,10.0
30867,radio://1/80/2M/E7E7E7E7E4,0.00232774019241333,-0.010079081170260906,1.0104568004608154,0.9970703125,-0.0045013427734375,0.033538818359375,3.225219964981079,10.0
30967,radio://1/80/2M/E7E7E7E7E4,0.09390691667795181,-0.011271616443991661,1.014762043952942,0.962890625,-0.00016450881958007812,0.037994384765625,3.2304985523223877,10.0
31067,radio://1/80/2M/E7E7E7E7E4,0.18362753093242645,-0.012052894569933414,1.0182991027832031,0.94091796875,0.0025959014892578125,0.0290069580078125,3.2304985523223877,10.0
31167,radio://1/80/2M/E7E7E7E7E4,0.27160051465034485,-0.012692638672888279,1.0203951597213745,0.92822265625,0.0032253265380859375,0.01352691650390625,3.2199413776397705,10.0
31267,radio://1/80/2M/E7E7E7E7E4,0.3604651391506195,-0.012948689982295036,1.0205329656600952,0.93359375,0.007183074951171875,-9.292364120483398e-05,3.2041056156158447,10.0
31367,radio://1/80/2M/E7E7E7E7E4,0.4505515396595001,-0.012153876945376396,1.0190460681915283,0.9453125,0.01184844970703125,-0.006305694580078125,3.214662790298462,10.0
31467,radio://1/80/2M/E7E7E7E7E4,0.540481686592102,-0.011466342955827713,1.0200282335281372,0.951171875,0.01058197021484375,0.006198883056640625,3.2041056156158447,10.0
31567,radio://1/80/2M/E7E7E7E7E4,0.6336889863014221,-0.011397485621273518,1.0175855159759521,0.96337890625,0.004566192626953125,0.006404876708984375,3.1935484409332275,10.0
31667,radio://1/80/2M/E7E7E7E7E4,0.7302939891815186,-0.01164568867534399,1.0133084058761597,0.97900390625,-0.0009627342224121094,0.00229644775390625,3.214662790298462,10.0
31768,radio://1/80/2M/E7E7E7E7E4,0.8178514242172241,-0.01356275100260973,1.0118495225906372,0.98291015625,-0.007602691650390625,0.007205963134765625,3.2093842029571533,10.0
31868,radio://1/80/2M/E7E7E7E7E4,0.9139150977134705,-0.01487697008997202,1.0107967853546143,0.9814453125,-0.00743865966796875,0.0087432861328125,3.2093842029571533,10.0
31968,radio://1/80/2M/E7E7E7E7E4,1.011073112487793,-0.01668369397521019,1.0090386867523193,0.9853515625,-0.0061492919921875,0.0032825469970703125,3.214662790298462,10.0
32068,radio://1/80/2M/E7E7E7E7E4,1.10794198513031,-0.017670288681983948,1.0069618225097656,0.98779296875,-3.075599670410156e-05,0.006793975830078125,3.2041056156158447,10.0
