timestamp,URI,vx,vy,vz
244297,radio://0/80/2M/E7E7E7E7E6,-1.3986207246780396,-6.526875222334638e-05,-1.7056026458740234
244397,radio://0/80/2M/E7E7E7E7E6,-1.4801493883132935,-0.016360972076654434,-1.637419581413269
244497,radio://0/80/2M/E7E7E7E7E6,-1.5151443481445312,-0.08123423159122467,-1.5968570709228516
244597,radio://0/80/2M/E7E7E7E7E6,-1.4750326871871948,-0.1637740135192871,-1.4930883646011353
244697,radio://0/80/2M/E7E7E7E7E6,-1.390079140663147,-0.30819377303123474,-1.5161364078521729
244797,radio://0/80/2M/E7E7E7E7E6,-1.3039191961288452,-0.4217306673526764,-1.6042112112045288
244897,radio://0/80/2M/E7E7E7E7E6,-1.1633588075637817,-0.3490579426288605,-1.3977344036102295
244997,radio://0/80/2M/E7E7E7E7E6,-1.1300569772720337,-0.37939372658729553,-1.4890636205673218
245097,radio://0/80/2M/E7E7E7E7E6,-0.5277150869369507,-0.21747227013111115,-0.8488182425498962
245197,radio://0/80/2M/E7E7E7E7E6,-0.2003803253173828,-0.176629900932312,-0.34165480732917786
245297,radio://0/80/2M/E7E7E7E7E6,0.04845796898007393,-0.13852646946907043,-0.3686467111110687
245397,radio://0/80/2M/E7E7E7E7E6,0.08504483848810196,-0.08008033037185669,-0.7704843878746033
245497,radio://0/80/2M/E7E7E7E7E6,0.09478878974914551,-0.008119077421724796,-1.116587519645691
245597,radio://0/80/2M/E7E7E7E7E6,0.02084699645638466,0.8928009867668152,-0.9124953746795654
245697,radio://0/80/2M/E7E7E7E7E6,0.015241643413901329,0.3322019875049591,-1.1916614770889282
245797,radio://0/80/2M/E7E7E7E7E6,0.03522355481982231,-0.19434954226016998,-1.4031381607055664
245897,radio://0/80/2M/E7E7E7E7E6,0.061849404126405716,-0.471274733543396,-1.4144068956375122
245997,radio://0/80/2M/E7E7E7E7E6,0.05487946793437004,-0.5379780530929565,-1.3190522193908691
246097,radio://0/80/2M/E7E7E7E7E6,0.03052247315645218,-0.45377117395401,-1.2481944561004639
246197,radio://0/80/2M/E7E7E7E7E6,-0.039892781525850296,-0.2926330268383026,-1.2382702827453613
246297,radio://0/80/2M/E7E7E7E7E6,-0.12479673326015472,-0.14093421399593353,-1.2405856847763062
246397,radio://0/80/2M/E7E7E7E7E6,-0.17406463623046875,-0.049659181386232376,-1.1738783121109009
246497,radio://0/80/2M/E7E7E7E7E6,-0.11331722885370255,-0.06309480220079422,0.2562433183193207
246597,radio://0/80/2M/E7E7E7E7E6,-0.1669439822435379,-0.025133347138762474,0.11256502568721771
246697,radio://0/80/2M/E7E7E7E7E6,-0.18358415365219116,0.009099801070988178,-0.29849305748939514
246797,radio://0/80/2M/E7E7E7E7E6,-0.19571268558502197,-0.06143132969737053,0.2829311490058899
246897,radio://0/80/2M/E7E7E7E7E6,-0.21479280292987823,-0.10469132661819458,-0.1417001485824585
246997,radio://0/80/2M/E7E7E7E7E6,-0.2085612416267395,-0.08828384429216385,-0.005579989869147539
247097,radio://0/80/2M/E7E7E7E7E6,-0.14250366389751434,-0.06553618609905243,0.015277002938091755
247197,radio://0/80/2M/E7E7E7E7E6,-0.09048709273338318,-0.04591856896877289,0.0228279922157526
247297,radio://0/80/2M/E7E7E7E7E6,-0.05587656795978546,-0.034197960048913956,0.014318783767521381
247397,radio://0/80/2M/E7E7E7E7E6,-0.030907467007637024,-0.02439822442829609,0.010103018954396248
247497,radio://0/80/2M/E7E7E7E7E6,-0.01386570930480957,-0.018962087109684944,0.005639183335006237
247597,radio://0/80/2M/E7E7E7E7E6,-0.00235842471010983,-0.01565910317003727,0.0049294070340693
247697,radio://0/80/2M/E7E7E7E7E6,0.0035286254715174437,-0.013073297217488289,0.005200650077313185
247797,radio://0/80/2M/E7E7E7E7E6,0.008324277587234974,-0.011373092420399189,0.004313748795539141
247897,radio://0/80/2M/E7E7E7E7E6,0.009071111679077148,-0.01195740420371294,0.002878565574064851
247997,radio://0/80/2M/E7E7E7E7E6,0.01247679628431797,-0.009959636256098747,0.004111753776669502
248097,radio://0/80/2M/E7E7E7E7E6,0.01189061813056469,-0.009308991953730583,0.001956638880074024
248197,radio://0/80/2M/E7E7E7E7E6,0.01095911581069231,-0.01003650575876236,0.004828904289752245
248297,radio://0/80/2M/E7E7E7E7E6,0.009425582364201546,-0.01078360341489315,0.0038448325358331203
248397,radio://0/80/2M/E7E7E7E7E6,0.007169400807470083,-0.011990230530500412,0.003010745858773589
248497,radio://0/80/2M/E7E7E7E7E6,0.006729136686772108,-0.009973817504942417,0.006040795706212521
248597,radio://0/80/2M/E7E7E7E7E6,0.006892053410410881,-0.009971268475055695,0.005042634438723326
248697,radio://0/80/2M/E7E7E7E7E6,0.006235403008759022,-0.011624196544289589,0.005556351505219936
248797,radio://0/80/2M/E7E7E7E7E6,0.0052676075138151646,-0.013454975560307503,0.004723960068076849
248897,radio://0/80/2M/E7E7E7E7E6,0.004335696808993816,-0.014078994281589985,0.0021804533898830414
