timestamp,uri,x,y,z,vx,vy,vz,battery2975942,radio://0/80/2M/E7E7E7E7E6,-41.482234954833984,-4.627532958984375,-3.3980796337127686,-9.046875,-1.5087890625,-0.71484375,4.022287368774414
2976042,radio://0/80/2M/E7E7E7E7E6,-42.39229965209961,-4.7799577713012695,-3.46994948387146,-9.1484375,-1.5390625,-0.72216796875,4.022287368774414
2976142,radio://0/80/2M/E7E7E7E7E6,-43.31270217895508,-4.935415267944336,-3.542530059814453,-9.2578125,-1.5693359375,-0.7294921875,4.022287368774414
2976242,radio://0/80/2M/E7E7E7E7E6,-44.243431091308594,-5.093928337097168,-3.6158854961395264,-9.359375,-1.6005859375,-0.7373046875,4.022287368774414
2976342,radio://0/80/2M/E7E7E7E7E6,-45.18453598022461,-5.2555108070373535,-3.689979076385498,-9.4609375,-1.630859375,-0.74462890625,4.022287368774414
2976442,radio://0/80/2M/E7E7E7E7E6,-46.136070251464844,-5.420195579528809,-3.764817714691162,-9.5703125,-1.662109375,-0.751953125,4.022287368774414
2976542,radio://0/80/2M/E7E7E7E7E6,-47.097965240478516,-5.587995529174805,-3.8404111862182617,-9.671875,-1.693359375,-0.759765625,4.022287368774414
2976642,radio://0/80/2M/E7E7E7E7E6,-48.07032775878906,-5.758873462677002,-3.9167754650115967,-9.7734375,-1.724609375,-0.76708984375,4.022287368774414
2976742,radio://0/80/2M/E7E7E7E7E6,-49.05311584472656,-5.932919979095459,-3.9938619136810303,-9.8828125,-1.755859375,-0.77392578125,4.022287368774414
2976842,radio://0/80/2M/E7E7E7E7E6,0.0,0.0,0.0,0.0,0.0,0.0,4.022287368774414
2976942,radio://0/80/2M/E7E7E7E7E6,-0.0042046899907290936,0.00020320429757703096,-0.0003681156667880714,-0.085205078125,0.0040283203125,-0.007335662841796875,4.022287368774414
2977042,radio://0/80/2M/E7E7E7E7E6,-0.016958342865109444,0.0007449571858160198,-0.00145731121301651,-0.1697998046875,0.0067138671875,-0.01459503173828125,4.022287368774414
2977142,radio://0/80/2M/E7E7E7E7E6,-0.03822454437613487,0.0015383779536932707,-0.0032578238751739264,-0.255859375,0.0087432861328125,-0.0217132568359375,4.022287368774414
2977242,radio://0/80/2M/E7E7E7E7E6,-0.06813619285821915,0.0024932282976806164,-0.005809491034597158,-0.342529296875,0.01033782958984375,-0.02947998046875,4.022287368774414
2977342,radio://0/80/2M/E7E7E7E7E6,-0.10671905428171158,0.0035832873545587063,-0.009108421392738819,-0.428955078125,0.0113372802734375,-0.036346435546875,4.022287368774414
2977442,radio://0/80/2M/E7E7E7E7E6,-0.15400350093841553,0.004773605149239302,-0.013109187595546246,-0.5166015625,0.012359619140625,-0.043609619140625,4.022287368774414
2977542,radio://0/80/2M/E7E7E7E7E6,-0.20998308062553406,0.0060507021844387054,-0.017820138484239578,-0.603515625,0.01274871826171875,-0.050872802734375,4.022287368774414
2977642,radio://0/80/2M/E7E7E7E7E6,-0.27475157380104065,0.007330131717026234,-0.02326131798326969,-0.69189453125,0.01274871826171875,-0.057708740234375,4.022287368774414
2977742,radio://0/80/2M/E7E7E7E7E6,-0.3482777774333954,0.008562281727790833,-0.02944295108318329,-0.7783203125,0.01171875,-0.06591796875,4.022287368774414
