timestamp,URI,x,y,z,batV
576161,radio://0/80/2M/E7E7E7E7E7,-0.04010628163814545,-0.32399165630340576,1.0472338199615479,3.3624634742736816
576261,radio://0/80/2M/E7E7E7E7E7,0.03744671493768692,-0.3885939419269562,1.0627752542495728,3.346627712249756
576361,radio://0/80/2M/E7E7E7E7E7,0.09740202873945236,-0.442352294921875,1.075361967086792,3.3413491249084473
576461,radio://0/80/2M/E7E7E7E7E7,0.13614486157894135,-0.4842664301395416,1.084224820137024,3.320234775543213
576561,radio://0/80/2M/E7E7E7E7E7,0.1548824906349182,-0.5161065459251404,1.0907566547393799,3.320234775543213
576661,radio://0/80/2M/E7E7E7E7E7,0.15706534683704376,-0.5388075113296509,1.0958058834075928,3.320234775543213
576761,radio://0/80/2M/E7E7E7E7E7,0.14846234023571014,-0.5539867281913757,1.0995715856552124,3.33079195022583
576861,radio://0/80/2M/E7E7E7E7E7,0.1362561136484146,-0.5627789497375488,1.1015229225158691,3.33079195022583
576961,radio://0/80/2M/E7E7E7E7E7,0.1245761290192604,-0.5665693879127502,1.10159432888031,3.3360705375671387
577061,radio://0/80/2M/E7E7E7E7E7,0.11170594394207001,-0.5634444952011108,1.0989149808883667,3.314955949783325
577161,radio://0/80/2M/E7E7E7E7E7,0.08800762891769409,-0.5445732474327087,1.0928494930267334,3.293841600418091
577261,radio://0/80/2M/E7E7E7E7E7,0.043044108897447586,-0.5039027333259583,1.083570957183838,3.2568914890289307
577361,radio://0/80/2M/E7E7E7E7E7,-0.021147621795535088,-0.436519593000412,1.0752472877502441,3.241055727005005
577461,radio://0/80/2M/E7E7E7E7E7,-0.09016294032335281,-0.3499828577041626,1.0713130235671997,3.278005838394165
577561,radio://0/80/2M/E7E7E7E7E7,-0.1425544023513794,-0.25784510374069214,1.0703085660934448,3.3096773624420166
577661,radio://0/80/2M/E7E7E7E7E7,-0.18482019007205963,-0.16638116538524628,1.0693906545639038,3.3413491249084473
577761,radio://0/80/2M/E7E7E7E7E7,-0.21886985003948212,-0.08113694936037064,1.0651094913482666,3.3413491249084473
577861,radio://0/80/2M/E7E7E7E7E7,-0.2521105706691742,-0.0027645532973110676,1.055692434310913,3.3096773624420166
577961,radio://0/80/2M/E7E7E7E7E7,-0.28554391860961914,0.06417731195688248,1.044598937034607,3.2885630130767822
578061,radio://0/80/2M/E7E7E7E7E7,-0.3340199291706085,0.13687147200107574,1.0331844091415405,3.2621700763702393
578161,radio://0/80/2M/E7E7E7E7E7,-0.39337536692619324,0.2050781100988388,1.0227633714675903,3.2727272510528564
578261,radio://0/80/2M/E7E7E7E7E7,-0.46267643570899963,0.2710570991039276,1.0154024362564087,3.2832844257354736
578361,radio://0/80/2M/E7E7E7E7E7,-0.5382674932479858,0.333895742893219,1.0112184286117554,3.2727272510528564
578461,radio://0/80/2M/E7E7E7E7E7,-0.6128436326980591,0.39276641607284546,1.0087001323699951,3.278005838394165
578561,radio://0/80/2M/E7E7E7E7E7,-0.6815260648727417,0.44535157084465027,1.0074632167816162,3.2991201877593994
578661,radio://0/80/2M/E7E7E7E7E7,-0.7402209043502808,0.48945653438568115,1.0050326585769653,3.2832844257354736
578761,radio://0/80/2M/E7E7E7E7E7,-0.7848605513572693,0.5214544534683228,0.9990426898002625,3.2727272510528564
578861,radio://0/80/2M/E7E7E7E7E7,-0.8120414614677429,0.5362576246261597,0.9868173599243164,3.267448663711548
578961,radio://0/80/2M/E7E7E7E7E7,-0.8205273747444153,0.5279208421707153,0.9625685811042786,3.3360705375671387
579061,radio://0/80/2M/E7E7E7E7E7,-0.8052682280540466,0.4992713928222656,0.9173396825790405,3.33079195022583
579161,radio://0/80/2M/E7E7E7E7E7,-1.017281174659729,0.5304425358772278,0.8639037013053894,3.499706745147705
579261,radio://0/80/2M/E7E7E7E7E7,-0.9886084794998169,0.5033401846885681,0.6552475094795227,3.357184886932373
579361,radio://0/80/2M/E7E7E7E7E7,-0.7535568475723267,0.4055236876010895,0.3471921980381012,3.4680352210998535
579461,radio://0/80/2M/E7E7E7E7E7,-0.7817347049713135,0.5824938416481018,0.1199960932135582,3.188269853591919
579561,radio://0/80/2M/E7E7E7E7E7,-0.9719804525375366,0.21248643100261688,0.09957192093133926,3.2093842029571533
579661,radio://0/80/2M/E7E7E7E7E7,-0.9417803287506104,-0.38507261872291565,-0.3503600060939789,3.0140762329101562
579761,radio://0/80/2M/E7E7E7E7E7,-0.005297359079122543,0.005255002062767744,-0.038564153015613556,2.913783073425293
579861,radio://0/80/2M/E7E7E7E7E7,-0.027609247714281082,0.05466196686029434,-0.276410847902298,3.890322685241699
579961,radio://0/80/2M/E7E7E7E7E7,-0.07169609516859055,0.14771844446659088,-0.742312490940094,3.895601272583008
580061,radio://0/80/2M/E7E7E7E7E7,-0.12860321998596191,0.26623719930648804,-1.4397895336151123,3.895601272583008
580161,radio://0/80/2M/E7E7E7E7E7,-0.19367732107639313,0.4204743206501007,-2.3462600708007812,3.9008798599243164
580261,radio://0/80/2M/E7E7E7E7E7,-0.0008108990150503814,-0.00039346847916021943,-0.061429910361766815,3.9008798599243164
580361,radio://0/80/2M/E7E7E7E7E7,-0.001967756077647209,0.0002271303383167833,-0.3149690628051758,3.906158447265625
580461,radio://0/80/2M/E7E7E7E7E7,-0.0029537947848439217,0.0026155191008001566,-0.7648059725761414,3.906158447265625
580561,radio://0/80/2M/E7E7E7E7E7,-0.0038074010517448187,0.006733270827680826,-1.4109410047531128,3.9114370346069336
580661,radio://0/80/2M/E7E7E7E7E7,-0.004518468398600817,0.01261634286493063,-2.253417491912842,3.9114370346069336
580761,radio://0/80/2M/E7E7E7E7E7,-2.374961695750244e-05,0.00023385084932669997,-0.0341683067381382,3.9114370346069336
580861,radio://0/80/2M/E7E7E7E7E7,-0.00011007416469510645,0.0017818559426814318,-0.24802662432193756,3.9114370346069336
580961,radio://0/80/2M/E7E7E7E7E7,-0.000238240318140015,0.004855913110077381,-0.6582019925117493,3.9114370346069336
581061,radio://0/80/2M/E7E7E7E7E7,-0.00043107071542181075,0.009409047663211823,-1.2647323608398438,3.916715621948242
581161,radio://0/80/2M/E7E7E7E7E7,-0.0007200198597274721,0.015466785058379173,-2.076537847518921,3.916715621948242
581261,radio://0/80/2M/E7E7E7E7E7,-5.476461410580669e-06,0.00017895357450470328,-0.023566395044326782,3.921994209289551
581361,radio://0/80/2M/E7E7E7E7E7,-3.884108446072787e-05,0.0016204719431698322,-0.2179008275270462,3.921994209289551
581461,radio://0/80/2M/E7E7E7E7E7,-9.994798165280372e-05,0.00455726170912385,-0.6084931492805481,3.921994209289551
581561,radio://0/80/2M/E7E7E7E7E7,-0.00019308515766169876,0.009015151299536228,-1.195393443107605,3.921994209289551
581661,radio://0/80/2M/E7E7E7E7E7,-0.0003309674502816051,0.014947419054806232,-1.9786052703857422,3.9272727966308594
581761,radio://0/80/2M/E7E7E7E7E7,-6.233796739252284e-06,0.0001109368386096321,-0.015705017372965813,3.9272727966308594
581861,radio://0/80/2M/E7E7E7E7E7,-1.8550783352111466e-05,0.0013934426242485642,-0.19241756200790405,3.9272727966308594
581961,radio://0/80/2M/E7E7E7E7E7,-8.745340892346576e-05,0.004124337341636419,-0.5654506087303162,3.9272727966308594
582061,radio://0/80/2M/E7E7E7E7E7,-0.00021023179579060525,0.008298994041979313,-1.134790301322937,3.932551383972168
582161,radio://0/80/2M/E7E7E7E7E7,-0.00037723168497905135,0.013949180953204632,-1.9004346132278442,3.932551383972168
582261,radio://0/80/2M/E7E7E7E7E7,-1.3332834214452305e-07,5.71502823731862e-05,-0.008258985355496407,3.932551383972168
582361,radio://0/80/2M/E7E7E7E7E7,-3.484790795482695e-05,0.0012020046124234796,-0.16592392325401306,3.932551383972168
582461,radio://0/80/2M/E7E7E7E7E7,-0.00011931030167033896,0.0038446676917374134,-0.5193384885787964,3.932551383972168
582561,radio://0/80/2M/E7E7E7E7E7,-0.00025757960975170135,0.00794184859842062,-1.0690780878067017,3.932551383972168
582661,radio://0/80/2M/E7E7E7E7E7,-0.0004399250610731542,0.013494711369276047,-1.8152062892913818,3.9378299713134766
582761,radio://0/80/2M/E7E7E7E7E7,4.7188734697556356e-07,2.482166382833384e-05,-0.003542804392054677,3.9378299713134766
582861,radio://0/80/2M/E7E7E7E7E7,1.8505123762224684e-06,0.0010183771373704076,-0.1390216052532196,3.9378299713134766
582961,radio://0/80/2M/E7E7E7E7E7,-4.1163439163938165e-05,0.0034504816867411137,-0.4751536250114441,3.9378299713134766
583061,radio://0/80/2M/E7E7E7E7E7,-0.00015352309856098145,0.007264649961143732,-1.0051850080490112,3.9378299713134766
