timestamp,URI,x,y,z,batV
2445869,radio://0/80/2M/E7E7E7E7E6,0.06696661561727524,0.2848159372806549,0.18679946660995483,3.0510263442993164
2445969,radio://0/80/2M/E7E7E7E7E6,0.06295529752969742,0.28251761198043823,0.1860726922750473,3.1196482181549072
2446069,radio://0/80/2M/E7E7E7E7E6,0.05740392580628395,0.27991029620170593,0.1855931282043457,3.07214093208313
2446169,radio://0/80/2M/E7E7E7E7E6,0.05269985273480415,0.27854159474372864,0.18688611686229706,3.1671555042266846
2446269,radio://0/80/2M/E7E7E7E7E6,0.0527455098927021,0.28042420744895935,0.19063690304756165,3.124926805496216
2446369,radio://0/80/2M/E7E7E7E7E6,0.0600617341697216,0.28874003887176514,0.1956854611635208,3.0246334075927734
2446469,radio://0/80/2M/E7E7E7E7E6,0.0756235420703888,0.302604615688324,0.20888610184192657,2.940176010131836
2446569,radio://0/80/2M/E7E7E7E7E6,0.09528835862874985,0.3172672390937805,0.24074506759643555,2.950733184814453
2446669,radio://0/80/2M/E7E7E7E7E6,0.11372047662734985,0.3273610472679138,0.294280469417572,2.9454545974731445
2446769,radio://0/80/2M/E7E7E7E7E6,0.1245546042919159,0.3307569622993469,0.36841708421707153,3.045747756958008
2446869,radio://0/80/2M/E7E7E7E7E6,0.12658901512622833,0.32791346311569214,0.45891162753105164,3.161876916885376
2446969,radio://0/80/2M/E7E7E7E7E6,0.1216176301240921,0.3209225535392761,0.5586416721343994,3.188269853591919
2447069,radio://0/80/2M/E7E7E7E7E6,0.112165167927742,0.3126625120639801,0.6626297831535339,3.198827028274536
2447169,radio://0/80/2M/E7E7E7E7E6,0.10158908367156982,0.3056350350379944,0.7646581530570984,3.1935484409332275
2447269,radio://0/80/2M/E7E7E7E7E6,0.09204471111297607,0.30091923475265503,0.8635052442550659,3.1777126789093018
2447369,radio://0/80/2M/E7E7E7E7E6,0.08484799414873123,0.29835960268974304,0.9600220322608948,3.172434091567993
2447469,radio://0/80/2M/E7E7E7E7E6,0.08020158112049103,0.2968767583370209,1.0544592142105103,3.1671555042266846
2447569,radio://0/80/2M/E7E7E7E7E6,0.07821417599916458,0.294495165348053,1.1470067501068115,3.1565983295440674
2447669,radio://0/80/2M/E7E7E7E7E6,0.07803499698638916,0.289812833070755,1.2396678924560547,3.161876916885376
2447769,radio://0/80/2M/E7E7E7E7E6,0.07872690260410309,0.2817460298538208,1.331912636756897,3.1565983295440674
2447869,radio://0/80/2M/E7E7E7E7E6,0.07909730076789856,0.27261418104171753,1.4248884916305542,3.1565983295440674
2447969,radio://0/80/2M/E7E7E7E7E6,0.0784013643860817,0.2567752003669739,1.5169841051101685,3.151319742202759
2448069,radio://0/80/2M/E7E7E7E7E6,0.07672887295484543,0.24218162894248962,1.6099518537521362,3.1407625675201416
2448169,radio://0/80/2M/E7E7E7E7E6,0.07440008223056793,0.23956610262393951,1.7089688777923584,3.14604115486145
2448269,radio://0/80/2M/E7E7E7E7E6,0.07162335515022278,0.2415502369403839,1.809321403503418,3.151319742202759
2448369,radio://0/80/2M/E7E7E7E7E6,0.06889811903238297,0.2475399374961853,1.9101660251617432,3.293841600418091
2448469,radio://0/80/2M/E7E7E7E7E6,0.06679156422615051,0.25624001026153564,2.005690813064575,3.3677420616149902
2448569,radio://0/80/2M/E7E7E7E7E6,0.06353241950273514,0.26418593525886536,2.085822582244873,3.346627712249756
2448669,radio://0/80/2M/E7E7E7E7E6,0.054119743406772614,0.26953476667404175,2.145045518875122,3.3096773624420166
2448769,radio://0/80/2M/E7E7E7E7E6,0.05222977697849274,0.2765860855579376,2.1841933727264404,3.2463343143463135
2448869,radio://0/80/2M/E7E7E7E7E6,0.051536887884140015,0.2819156050682068,2.209920883178711,3.214662790298462
2448969,radio://0/80/2M/E7E7E7E7E6,0.05295061692595482,0.2856501340866089,2.226191997528076,3.1829912662506104
