timestamp,uri,x,y,z,vx,vy,vz,battery
302446,radio://0/80/2M/E7E7E7E7E4,-0.5535082817077637,-0.14735624194145203,0.17488698661327362,-0.07861328125,0.02899169921875,-0.0753173828125,3.4046921730041504
302546,radio://0/80/2M/E7E7E7E7E4,-0.5250780582427979,-0.14338886737823486,0.1747707575559616,0.0479736328125,0.0693359375,-0.05694580078125,3.5208210945129395
302646,radio://0/80/2M/E7E7E7E7E4,-0.49447712302207947,-0.1385793834924698,0.1767418384552002,0.1279296875,0.0970458984375,-0.043792724609375,3.526099681854248
302746,radio://0/80/2M/E7E7E7E7E4,-0.47401225566864014,-0.13487035036087036,0.18026414513587952,0.153076171875,0.1094970703125,-0.0181121826171875,3.541935443878174
302846,radio://0/80/2M/E7E7E7E7E4,-0.46367377042770386,-0.13257716596126556,0.18526838719844818,0.1280517578125,0.10540771484375,0.0165252685546875,3.489149570465088
302946,radio://0/80/2M/E7E7E7E7E4,-0.4647798240184784,-0.1323995292186737,0.19097557663917542,0.031219482421875,0.07073974609375,0.024017333984375,3.4310851097106934
303046,radio://0/80/2M/E7E7E7E7E4,-0.4780369997024536,-0.13745121657848358,0.19532008469104767,-0.0870361328125,-0.024810791015625,0.019622802734375,3.3782992362976074
303146,radio://0/80/2M/E7E7E7E7E4,-0.5013275742530823,-0.15234951674938202,0.20352527499198914,-0.1864013671875,-0.1470947265625,0.12115478515625,3.2727272510528564
303246,radio://0/80/2M/E7E7E7E7E4,-0.5301467180252075,-0.1743975728750229,0.22609977424144745,-0.2340087890625,-0.206787109375,0.294677734375,3.2621700763702393
303346,radio://0/80/2M/E7E7E7E7E4,-0.557542085647583,-0.19646760821342468,0.26883164048194885,-0.2117919921875,-0.196044921875,0.497314453125,3.2568914890289307
303446,radio://0/80/2M/E7E7E7E7E4,-0.5778815150260925,-0.21186132729053497,0.3293665051460266,-0.1591796875,-0.12396240234375,0.63427734375,3.304398775100708
303546,radio://0/80/2M/E7E7E7E7E4,-0.588530957698822,-0.2163430005311966,0.399978905916214,-0.086181640625,-0.0268096923828125,0.7001953125,3.2991201877593994
303646,radio://0/80/2M/E7E7E7E7E4,-0.5883755087852478,-0.2103058248758316,0.4760971665382385,-0.007537841796875,0.063232421875,0.74658203125,3.314955949783325
303746,radio://0/80/2M/E7E7E7E7E4,-0.5798987746238708,-0.1961413472890854,0.5555331110954285,0.051361083984375,0.1268310546875,0.77734375,3.3255133628845215
303846,radio://0/80/2M/E7E7E7E7E4,-0.5655276775360107,-0.1788398176431656,0.637726902961731,0.0919189453125,0.1485595703125,0.80615234375,3.346627712249756
303946,radio://0/80/2M/E7E7E7E7E4,-0.5488060116767883,-0.16261115670204163,0.7212702035903931,0.10565185546875,0.1361083984375,0.82421875,3.346627712249756
304046,radio://0/80/2M/E7E7E7E7E4,-0.5326088070869446,-0.14997300505638123,0.8064283132553101,0.09637451171875,0.102294921875,0.84814453125,3.314955949783325
304146,radio://0/80/2M/E7E7E7E7E4,-0.5200449228286743,-0.14140228927135468,0.8939303159713745,0.0660400390625,0.061004638671875,0.8818359375,3.373020648956299
304246,radio://0/80/2M/E7E7E7E7E4,-0.5130031704902649,-0.1364593803882599,0.984104335308075,0.01885986328125,0.0210723876953125,0.89111328125,3.383577823638916
304346,radio://0/80/2M/E7E7E7E7E4,-0.5127469301223755,-0.13309763371944427,1.0731991529464722,-0.0294647216796875,-0.003917694091796875,0.89697265625,3.3677420616149902
304446,radio://0/80/2M/E7E7E7E7E4,-0.5183651447296143,-0.12963324785232544,1.1639395952224731,-0.07122802734375,-0.01433563232421875,0.90673828125,3.3360705375671387
304546,radio://0/80/2M/E7E7E7E7E4,-0.5280004739761353,-0.12479299306869507,1.2543060779571533,-0.09661865234375,-0.01250457763671875,0.90673828125,3.3888564109802246
304646,radio://0/80/2M/E7E7E7E7E4,-0.5393681526184082,-0.11759340018033981,1.3426408767700195,-0.10076904296875,-0.0029163360595703125,0.85302734375,3.4310851097106934
304746,radio://0/80/2M/E7E7E7E7E4,-0.5500394701957703,-0.1109214723110199,1.4231336116790771,-0.08984375,-0.00218963623046875,0.7353515625,3.489149570465088
304846,radio://0/80/2M/E7E7E7E7E4,-0.5590739250183105,-0.10139144212007523,1.4884885549545288,-0.06451416015625,0.00873565673828125,0.5869140625,3.489149570465088
304946,radio://0/80/2M/E7E7E7E7E4,-0.5653135776519775,-0.09605775773525238,1.5393681526184082,-0.036163330078125,0.00021731853485107422,0.4443359375,3.473313808441162
305046,radio://0/80/2M/E7E7E7E7E4,-0.5686859488487244,-0.09329691529273987,1.577113151550293,-0.0120697021484375,-0.0244293212890625,0.312255859375,3.436363697052002
305146,radio://0/80/2M/E7E7E7E7E4,-0.5688621401786804,-0.09785322099924088,1.6033793687820435,0.01189422607421875,-0.06060791015625,0.221923828125,3.4046921730041504
305246,radio://0/80/2M/E7E7E7E7E4,-0.5675460696220398,-0.10600326955318451,1.622240424156189,0.0222015380859375,-0.09326171875,0.160400390625,3.4152493476867676
305346,radio://0/80/2M/E7E7E7E7E4,-0.5659052729606628,-0.11640359461307526,1.6363751888275146,0.026397705078125,-0.10809326171875,0.12030029296875,3.436363697052002
305446,radio://0/80/2M/E7E7E7E7E4,-0.5631468296051025,-0.1271963119506836,1.646580696105957,0.0227203369140625,-0.10919189453125,0.08575439453125,3.420527935028076
305546,radio://0/80/2M/E7E7E7E7E4,-0.5798165202140808,-0.16082660853862762,1.6427421569824219,-0.00748443603515625,-0.130615234375,0.047515869140625,3.3888564109802246
305646,radio://0/80/2M/E7E7E7E7E4,-0.5886909365653992,-0.1888055056333542,1.642237901687622,-0.01099395751953125,-0.11431884765625,0.038909912109375,3.3782992362976074
305746,radio://0/80/2M/E7E7E7E7E4,-0.591374397277832,-0.20931029319763184,1.6440032720565796,0.00720977783203125,-0.069091796875,0.032470703125,3.346627712249756
305846,radio://0/80/2M/E7E7E7E7E4,-0.5890979170799255,-0.21269316971302032,1.6469104290008545,0.02960205078125,0.0026493072509765625,0.0272674560546875,3.357184886932373
305946,radio://0/80/2M/E7E7E7E7E4,-0.5846840739250183,-0.21676106750965118,1.650312900543213,0.048248291015625,0.054931640625,0.040069580078125,3.373020648956299
306046,radio://0/80/2M/E7E7E7E7E4,-0.5752801895141602,-0.22298164665699005,1.6556751728057861,0.06280517578125,0.07244873046875,0.037139892578125,3.3677420616149902
306146,radio://0/80/2M/E7E7E7E7E4,-0.5661500096321106,-0.21868102252483368,1.660036325454712,0.06512451171875,0.09710693359375,0.033172607421875,3.4046921730041504
306246,radio://0/80/2M/E7E7E7E7E4,-0.5556402802467346,-0.21424369513988495,1.6643116474151611,0.061004638671875,0.10467529296875,0.022308349609375,3.4310851097106934
306346,radio://0/80/2M/E7E7E7E7E4,-0.5456038117408752,-0.20963744819164276,1.667024850845337,0.050323486328125,0.1021728515625,0.0005178451538085938,3.4258065223693848
306446,radio://0/80/2M/E7E7E7E7E4,-0.5406784415245056,-0.2005956768989563,1.6658920049667358,0.0246124267578125,0.10540771484375,-0.0306854248046875,3.394134998321533
306546,radio://0/80/2M/E7E7E7E7E4,-0.5359032154083252,-0.19810038805007935,1.6636444330215454,0.0030155181884765625,0.087890625,-0.04388427734375,3.3677420616149902
