timestamp,URI,x,y,z,batV
36627,radio://0/80/2M/E7E7E7E7E6,0.7550331354141235,-0.7079215049743652,0.0568508505821228,2.977126121520996
36727,radio://0/80/2M/E7E7E7E7E6,0.7547791600227356,-0.708005428314209,0.05703704431653023,3.552492618560791
36827,radio://0/80/2M/E7E7E7E7E6,0.6139548420906067,-0.7131391167640686,0.023228216916322708,3.5049853324890137
36927,radio://0/80/2M/E7E7E7E7E6,0.6184269189834595,-0.7112857103347778,0.03224043920636177,3.526099681854248
37027,radio://0/80/2M/E7E7E7E7E6,0.7610735297203064,-0.7031300663948059,0.07925565540790558,3.473313808441162
37127,radio://0/80/2M/E7E7E7E7E6,0.7759631872177124,-0.6992440819740295,0.09694964438676834,3.462756633758545
37227,radio://0/80/2M/E7E7E7E7E6,0.7978647947311401,-0.6940268874168396,0.1175115630030632,3.4258065223693848
37327,radio://0/80/2M/E7E7E7E7E6,0.8214735388755798,-0.6901349425315857,0.14186421036720276,3.399413585662842
37427,radio://0/80/2M/E7E7E7E7E6,0.8422690033912659,-0.6878321170806885,0.17109596729278564,3.4152493476867676
37528,radio://0/80/2M/E7E7E7E7E6,0.8567191958427429,-0.6896640062332153,0.21131631731987,3.346627712249756
37627,radio://0/80/2M/E7E7E7E7E6,0.8601588606834412,-0.6923961043357849,0.2675009071826935,3.3360705375671387
37728,radio://0/80/2M/E7E7E7E7E6,0.7023649215698242,-0.6993979215621948,0.2967008352279663,3.3782992362976074
37828,radio://0/80/2M/E7E7E7E7E6,0.6855759024620056,-0.6990751028060913,0.38739293813705444,3.436363697052002
37928,radio://0/80/2M/E7E7E7E7E6,0.8347474932670593,-0.6937411427497864,0.5432863235473633,3.499706745147705
38028,radio://0/80/2M/E7E7E7E7E6,0.8211508989334106,-0.693848192691803,0.6592557430267334,3.5841643810272217
38128,radio://0/80/2M/E7E7E7E7E6,0.8135024905204773,-0.6869850754737854,0.7752041816711426,3.4944281578063965
38229,radio://0/80/2M/E7E7E7E7E6,0.8110910058021545,-0.6856110692024231,0.88720703125,3.499706745147705
38328,radio://0/80/2M/E7E7E7E7E6,0.6416006684303284,-0.6983832716941833,0.8991326093673706,3.647507429122925
38429,radio://0/80/2M/E7E7E7E7E6,0.8087583780288696,-0.7027040123939514,1.070142388343811,3.6000001430511475
38529,radio://0/80/2M/E7E7E7E7E6,0.6095564961433411,-0.7201886177062988,1.0053515434265137,3.4258065223693848
38629,radio://0/80/2M/E7E7E7E7E6,0.6080924272537231,-0.728471577167511,1.045415997505188,3.568328619003296
38729,radio://0/80/2M/E7E7E7E7E6,0.6045376062393188,-0.7280765175819397,1.0784845352172852,3.3782992362976074
38829,radio://0/80/2M/E7E7E7E7E6,0.7985053658485413,-0.7163679599761963,1.246532678604126,3.4944281578063965
38929,radio://0/80/2M/E7E7E7E7E6,0.7952489256858826,-0.7141069769859314,1.2691888809204102,3.320234775543213
39027,radio://0/80/2M/E7E7E7E7E6,0.7896554470062256,-0.7027710676193237,1.2815715074539185,3.3782992362976074
