timestamp,URI,x,y,z,batV
240992,radio://0/80/2M/E7E7E7E7E6,-0.27870115637779236,0.3547101318836212,0.19906659424304962,3.003519058227539
241092,radio://0/80/2M/E7E7E7E7E6,-0.2779257595539093,0.3538142144680023,0.20062625408172607,3.436363697052002
241192,radio://0/80/2M/E7E7E7E7E6,-0.2695407569408417,0.35421818494796753,0.20825065672397614,3.436363697052002
241292,radio://0/80/2M/E7E7E7E7E6,-0.24595506489276886,0.3591441810131073,0.2136428952217102,3.4310851097106934
241392,radio://0/80/2M/E7E7E7E7E6,-0.1937895566225052,0.3666526973247528,0.21669745445251465,3.4046921730041504
241492,radio://0/80/2M/E7E7E7E7E6,-0.13745824992656708,0.3749072849750519,0.21995379030704498,3.383577823638916
241592,radio://0/80/2M/E7E7E7E7E6,-0.08012108504772186,0.3836001753807068,0.22894199192523956,3.2991201877593994
241692,radio://0/80/2M/E7E7E7E7E6,-0.0317474789917469,0.39163580536842346,0.24610385298728943,3.2832844257354736
241792,radio://0/80/2M/E7E7E7E7E6,0.004135149531066418,0.3971930146217346,0.2759690284729004,3.278005838394165
241892,radio://0/80/2M/E7E7E7E7E6,0.025682387873530388,0.4011971056461334,0.31888407468795776,3.33079195022583
241992,radio://0/80/2M/E7E7E7E7E6,0.03507869318127632,0.40345099568367004,0.37666675448417664,3.320234775543213
242092,radio://0/80/2M/E7E7E7E7E6,0.034623343497514725,0.40498390793800354,0.44764789938926697,3.3624634742736816
242192,radio://0/80/2M/E7E7E7E7E6,0.03329389914870262,0.40328922867774963,0.5288110971450806,3.394134998321533
242292,radio://0/80/2M/E7E7E7E7E6,0.022294946014881134,0.4045144319534302,0.6155135631561279,3.4046921730041504
242392,radio://0/80/2M/E7E7E7E7E6,0.0028857621364295483,0.40440887212753296,0.7051301598548889,3.4152493476867676
242492,radio://0/80/2M/E7E7E7E7E6,-0.02381390891969204,0.4054184556007385,0.7954908013343811,3.4152493476867676
242592,radio://0/80/2M/E7E7E7E7E6,-0.05186830461025238,0.4070223569869995,0.884026050567627,3.4258065223693848
242692,radio://0/80/2M/E7E7E7E7E6,-0.07538303732872009,0.4078458845615387,0.9673095941543579,3.473313808441162
242792,radio://0/80/2M/E7E7E7E7E6,-0.08999460190534592,0.40778470039367676,1.0431445837020874,3.383577823638916
242892,radio://0/80/2M/E7E7E7E7E6,-0.0937822088599205,0.4056423306465149,1.1079699993133545,3.4574780464172363
242992,radio://0/80/2M/E7E7E7E7E6,-0.08889200538396835,0.40580371022224426,1.16361665725708,3.4310851097106934
243092,radio://0/80/2M/E7E7E7E7E6,-0.07056701928377151,0.3928283154964447,1.2034109830856323,3.3624634742736816
243192,radio://0/80/2M/E7E7E7E7E6,-0.052484285086393356,0.3830620348453522,1.2340198755264282,3.2727272510528564
243292,radio://0/80/2M/E7E7E7E7E6,-0.034437261521816254,0.37860482931137085,1.2620714902877808,3.2832844257354736
243392,radio://0/80/2M/E7E7E7E7E6,-0.01667817309498787,0.37015506625175476,1.2852988243103027,3.314955949783325
243492,radio://0/80/2M/E7E7E7E7E6,-0.001362635288387537,0.36601975560188293,1.306343913078308,3.251612901687622
243592,radio://0/80/2M/E7E7E7E7E6,0.008942639455199242,0.36918869614601135,1.3281121253967285,3.241055727005005
243692,radio://0/80/2M/E7E7E7E7E6,0.014339654706418514,0.36910703778266907,1.3447569608688354,3.2621700763702393
243792,radio://0/80/2M/E7E7E7E7E6,0.012218160554766655,0.3765835762023926,1.3625208139419556,3.2621700763702393
243892,radio://0/80/2M/E7E7E7E7E6,0.0038875690661370754,0.38749581575393677,1.377238154411316,3.225219964981079
243992,radio://0/80/2M/E7E7E7E7E6,-0.007067568134516478,0.39468058943748474,1.3892184495925903,3.4574780464172363
244092,radio://0/80/2M/E7E7E7E7E6,-0.0205165296792984,0.3997005820274353,1.3897532224655151,3.357184886932373
244192,radio://0/80/2M/E7E7E7E7E6,-0.0458698645234108,0.41664907336235046,1.383641004562378,3.2568914890289307
244292,radio://0/80/2M/E7E7E7E7E6,-0.07846707850694656,0.4329872727394104,1.3790758848190308,3.2041056156158447
244392,radio://0/80/2M/E7E7E7E7E6,-0.11231549829244614,0.4493015706539154,1.3861932754516602,3.2991201877593994
