timestamp,URI,vx,vy,vz
36627,radio://0/80/2M/E7E7E7E7E6,0.5372502207756042,0.014388804323971272,-0.09514976292848587
36727,radio://0/80/2M/E7E7E7E7E6,0.5256315469741821,0.011048883199691772,-0.10078474879264832
36827,radio://0/80/2M/E7E7E7E7E6,-0.059966910630464554,-0.006154507864266634,-0.30169522762298584
36927,radio://0/80/2M/E7E7E7E7E6,-0.04911849647760391,0.02829798310995102,-0.2248729169368744
37027,radio://0/80/2M/E7E7E7E7E6,0.21776142716407776,0.0637953132390976,-0.053039077669382095
37127,radio://0/80/2M/E7E7E7E7E6,0.3348371684551239,0.06544481217861176,0.013177567161619663
37227,radio://0/80/2M/E7E7E7E7E6,0.06961774080991745,0.04250648617744446,-0.11005683243274689
37327,radio://0/80/2M/E7E7E7E7E6,0.07781357318162918,0.03017558716237545,-0.06713933497667313
37427,radio://0/80/2M/E7E7E7E7E6,0.39674803614616394,0.02488892897963524,0.15598009526729584
37528,radio://0/80/2M/E7E7E7E7E6,0.31186169385910034,-0.006511225365102291,0.2544856667518616
37627,radio://0/80/2M/E7E7E7E7E6,0.22582437098026276,-0.026115793734788895,0.3912739157676697
37728,radio://0/80/2M/E7E7E7E7E6,-0.23327887058258057,-0.045790109783411026,0.39312201738357544
37828,radio://0/80/2M/E7E7E7E7E6,-0.2566351890563965,-0.03488171473145485,0.5157122611999512
37928,radio://0/80/2M/E7E7E7E7E6,0.1558385193347931,-0.009410754777491093,0.7643914222717285
38028,radio://0/80/2M/E7E7E7E7E6,0.18505236506462097,-0.0019184454577043653,0.8143949508666992
38128,radio://0/80/2M/E7E7E7E7E6,0.24263232946395874,0.02321850322186947,0.7865951657295227
38229,radio://0/80/2M/E7E7E7E7E6,0.3084762990474701,0.009895361959934235,0.7049452066421509
38328,radio://0/80/2M/E7E7E7E7E6,-0.05214809626340866,-0.07047523558139801,0.3051985502243042
38429,radio://0/80/2M/E7E7E7E7E6,0.36759069561958313,-0.07164306193590164,0.4462777376174927
38529,radio://0/80/2M/E7E7E7E7E6,-0.058330435305833817,-0.10694338381290436,-0.08059491217136383
38629,radio://0/80/2M/E7E7E7E7E6,-0.07076529413461685,-0.08532007038593292,-0.20614926517009735
38729,radio://0/80/2M/E7E7E7E7E6,-0.08674134314060211,-0.03314214572310448,-0.28938332200050354
38829,radio://0/80/2M/E7E7E7E7E6,0.30333250761032104,0.05152679607272148,-0.023818308487534523
38929,radio://0/80/2M/E7E7E7E7E6,0.2948971390724182,0.050188418477773666,-0.04542209580540657
39027,radio://0/80/2M/E7E7E7E7E6,0.3105489909648895,0.06985069811344147,-0.055452678352594376
39127,radio://0/80/2M/E7E7E7E7E6,-0.12001814693212509,0.021509798243641853,-0.4355095326900482
39227,radio://0/80/2M/E7E7E7E7E6,0.298783540725708,0.06006423756480217,-0.1430046558380127
39328,radio://0/80/2M/E7E7E7E7E6,0.26077109575271606,0.04871286079287529,-0.27640727162361145
39428,radio://0/80/2M/E7E7E7E7E6,0.28529155254364014,0.045983556658029556,-0.32609283924102783
39527,radio://0/80/2M/E7E7E7E7E6,0.36086225509643555,-0.011242830194532871,-0.1261054426431656
39627,radio://0/80/2M/E7E7E7E7E6,0.4812764823436737,0.6735233664512634,-0.6285852789878845
39727,radio://0/80/2M/E7E7E7E7E6,0.43100038170814514,0.7837390899658203,-0.7089556455612183
39827,radio://0/80/2M/E7E7E7E7E6,0.2746482789516449,0.42321088910102844,-0.6212531924247742
39927,radio://0/80/2M/E7E7E7E7E6,0.12646779417991638,-0.1021764725446701,-0.4892916977405548
40027,radio://0/80/2M/E7E7E7E7E6,-0.05818520486354828,-0.8362935781478882,-0.34512123465538025
40127,radio://0/80/2M/E7E7E7E7E6,-0.3058193624019623,-1.3907413482666016,-0.08792886883020401
40227,radio://0/80/2M/E7E7E7E7E6,-1.0376498699188232,-2.0662097930908203,0.6200183033943176
40327,radio://0/80/2M/E7E7E7E7E6,-1.1645605564117432,-1.8908345699310303,0.4514829218387604
40427,radio://0/80/2M/E7E7E7E7E6,-1.049473762512207,-1.697951078414917,-0.04705855995416641
40527,radio://0/80/2M/E7E7E7E7E6,-1.0921655893325806,-1.6999839544296265,-0.7468476295471191
40627,radio://0/80/2M/E7E7E7E7E6,-1.1640030145645142,-1.6861131191253662,-1.3787449598312378
40727,radio://0/80/2M/E7E7E7E7E6,-1.0927919149398804,-1.5568431615829468,-1.69723379611969
40827,radio://0/80/2M/E7E7E7E7E6,-1.5089718103408813,-0.42230021953582764,-2.064101219177246
40927,radio://0/80/2M/E7E7E7E7E6,0.1243898794054985,1.367358684539795,-1.7409991025924683
41027,radio://0/80/2M/E7E7E7E7E6,0.9663635492324829,2.2114007472991943,-1.3687571287155151
41127,radio://0/80/2M/E7E7E7E7E6,0.5105999112129211,2.7007486820220947,-1.6669658422470093
41227,radio://0/80/2M/E7E7E7E7E6,-0.4315910041332245,3.037149667739868,-3.004236936569214
41327,radio://0/80/2M/E7E7E7E7E6,-1.8922924995422363,3.380626678466797,-3.8304686546325684
